Kingdom,Phylum,Class,Order,Family,Genus,Species,SAE3_00,SAE3_05,SAE3_23,SAE3_37,HSE6_05,HSE6_23,SAE3 Sum Raw Reads,HSE6 Sum Raw Reads,Total Raw Reads,Rank
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. PAMC 26617,10,34,71,132,32,176,247,208,455,4166
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. PAMC 26621,4,61,119,194,60,236,378,296,674,3488
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. RIT328,15,53,71,154,49,177,293,226,519,3962
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. S17,11,77,96,195,71,238,379,309,688,3451
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. UNC305MFCol5.2,13,104,146,255,92,391,518,483,1001,2820
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. URHD0007,5,73,139,251,93,317,468,410,878,3032
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. URHD0057,13,82,165,217,67,330,477,397,874,3044
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. YL-JM2C,59,58,80,148,80,254,345,334,679,3478
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas wittichii,46,58,108,130,55,263,342,318,660,3535
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,unclassified Sphingomonadaceae,Sphingomonas-like bacterium B12,8,92,174,250,91,344,524,435,959,2895
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis baekryungensis,5,48,98,122,50,201,273,251,524,3942
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp. MC1,18,96,119,305,91,321,538,412,950,2910
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter,Spiribacter salinus,9,64,85,212,50,242,370,292,662,3527
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter,Spiribacter sp. UAH-SP71,4,60,91,197,39,174,352,213,565,3805
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta africana,13,1656,1839,2792,699,3137,6300,3836,10136,473
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta alkalica,11,1777,1754,2959,899,3216,6501,4115,10616,451
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta bajacaliforniensis,2,2311,2207,3557,1341,3923,8077,5264,13341,366
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta cellobiosiphila,21,1954,2262,3093,1064,3707,7330,4771,12101,402
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta smaragdinae,11,3622,3295,5346,2068,5751,12274,7819,20093,232
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta sp. L21-RPul-D2,10,2106,2062,3051,828,3627,7229,4455,11684,415
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta thermophila,19,2841,2943,5488,1360,5357,11291,6717,18008,263
Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma apis,3,27,48,61,49,112,139,161,300,4669
Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma chrysopicola,1,26,47,50,36,83,124,119,243,4856
Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma culicicola,2,21,49,34,29,81,106,110,216,4943
Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma diminutum,2,24,41,46,51,78,113,129,242,4859
Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma melliferum,1,29,90,70,40,134,190,174,364,4454
Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma mirum,0,30,50,55,39,112,135,151,286,4725
Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma sabaudiense,1,16,59,50,46,95,126,141,267,4779
Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma syrphidicola,0,22,74,49,37,82,145,119,264,4787
Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma taiwanense,1,27,65,60,36,69,153,105,258,4805
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma linguale,44,928,1197,1324,868,2959,3493,3827,7320,633
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma luteum,15,573,774,840,468,1601,2202,2069,4271,1048
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma panaciterrae,45,1206,1362,1640,1170,3398,4253,4568,8821,536
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma spitsbergense,38,724,939,1135,719,2101,2836,2820,5656,819
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Oscillatoriales,unclassified Oscillatoriales,Spirulina,Spirulina major,12,292,457,746,258,936,1507,1194,2701,1527
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Oscillatoriales,unclassified Oscillatoriales,Spirulina,Spirulina subsalsa,22,383,698,1101,366,1491,2204,1857,4061,1096
Bacteria,Proteobacteria,Gammaproteobacteria,unclassified Gammaproteobacteria,unclassified Gammaproteobacteria,Spongiibacter,Spongiibacter tropicus,19,146,201,395,111,454,761,565,1326,2424
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Sporichthyaceae,Sporichthya,Sporichthya polymorpha,15,127,208,408,119,570,758,689,1447,2272
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,144,2224,2974,2430,1385,6551,7772,7936,15708,304
Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,Sporolactobacillus inulinus,0,277,307,349,509,552,933,1061,1994,1890
Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,Sporolactobacillus laevolacticus,8,478,451,478,827,970,1415,1797,3212,1348
Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,Sporolactobacillus nakayamae,5,361,353,409,725,752,1128,1477,2605,1557
Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,Sporolactobacillus terrae,2,174,269,226,277,381,671,658,1329,2423
Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,Sporolactobacillus vineae,6,275,329,410,445,597,1020,1042,2062,1855
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Sporolituus,Sporolituus thermophilus,33,9239,5275,9964,21909,22304,24511,44213,68724,48
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Sporomusa,Sporomusa ovata,21,6189,7048,7951,25008,26622,21209,51630,72839,45
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Sporomusa,Sporomusa sp. KB1,19,8533,9238,10512,36447,39094,28302,75541,103843,21
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina newyorkensis,5,227,335,378,423,568,945,991,1936,1924
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina pasteurii,0,6,6,8,9,9,20,18,38,5510
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina sp. EUR3 2.2.2,2,209,202,228,344,444,641,788,1429,2295
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina ureae,4,193,261,255,291,416,713,707,1420,2305
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Glycomycetaceae,Stackebrandtia,Stackebrandtia nassauensis,0,170,241,425,137,556,836,693,1529,2213
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Pleurocapsales,unclassified Pleurocapsales,Stanieria,Stanieria cyanosphaera,16,444,630,1145,412,1424,2235,1836,4071,1093
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus agnetis,2,66,123,106,115,170,297,285,582,3748
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus arlettae,1,37,52,65,67,99,155,166,321,4595
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,13,480,698,648,794,1189,1839,1983,3822,1161
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus capitis,1,71,114,103,108,171,289,279,568,3794
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus delphini,0,38,45,48,39,89,131,128,259,4803
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,10,248,642,307,334,645,1207,979,2186,1760
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus equorum,2,73,83,87,85,130,245,215,460,4143
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus haemolyticus,1,64,94,119,108,151,278,259,537,3897
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis,2,68,127,121,134,178,318,312,630,3616
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus intermedius,0,37,87,65,53,113,189,166,355,4481
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus lentus,2,88,150,152,131,230,392,361,753,3299
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus lugdunensis,2,67,107,132,84,191,308,275,583,3746
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus massiliensis,2,68,121,117,143,180,308,323,631,3613
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus pasteuri,0,35,41,49,55,88,125,143,268,4775
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus pettenkoferi,1,54,114,99,100,135,268,235,503,4026
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus pseudintermedius,0,44,79,77,51,115,200,166,366,4446
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus saprophyticus,1,22,37,44,65,83,104,148,252,4831
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus simiae,0,42,78,70,76,136,190,212,402,4335
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus simulans,2,110,110,140,102,230,362,332,694,3434
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. AL1,5,41,72,90,61,127,208,188,396,4353
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. E463,1,44,51,66,66,111,162,177,339,4537
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. EGD-HP3,0,24,36,36,28,45,96,73,169,5119
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. HGB0015,0,45,80,85,57,130,210,187,397,4349
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. JGI 0001002-I23,0,3,36,8,6,9,47,15,62,5446
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. M0480,0,3,5,2,6,14,10,20,30,5531
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. OJ82,2,28,39,48,68,67,117,135,252,4832
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. URHA0057,1,15,21,25,43,48,62,91,153,5167
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus vitulinus,3,86,99,132,112,205,320,317,637,3594
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus warneri,1,22,26,18,22,38,67,60,127,5269
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus xylosus,1,98,133,149,141,256,381,397,778,3247
Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Staphylothermus,Staphylothermus hellenicus,4,116,400,571,179,705,1091,884,1975,1898
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Stappia,Stappia stellulata,10,120,197,342,142,540,669,682,1351,2395
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Starkeya,Starkeya novella,19,152,243,454,546,805,868,1351,2219,1734
Bacteria,Proteobacteria,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas maltophilia,8336,7574,5119,8836,4848,1438,29865,6286,36151,119
Bacteria,Proteobacteria,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas rhizophila,7,56,69,158,48,172,290,220,510,3994
Bacteria,Proteobacteria,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas sp. CC120222-04,1512,1285,940,1477,893,124,5214,1017,6231,740
Bacteria,Proteobacteria,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas sp. CC120223-11,131,140,113,195,97,84,579,181,760,3282
Bacteria,Proteobacteria,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas sp. CC22-02,322,320,210,407,202,82,1259,284,1543,2197
Bacteria,Proteobacteria,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas sp. SKA14,253,221,208,310,176,150,992,326,1318,2432
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Stigmatella,Stigmatella aurantiaca,122,1137,2032,3932,976,5149,7223,6125,13348,365
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum,3,211,261,307,417,473,782,890,1672,2091
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Streptobacillus,Streptobacillus moniliformis,1,114,217,236,176,394,568,570,1138,2623
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae,34,260,360,363,399,659,1017,1058,2075,1842
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,3,105,134,132,149,242,374,391,765,3269
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus australis,0,28,29,38,21,43,95,64,159,5148
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus caballi,0,47,42,40,56,72,129,128,257,4808
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus canis,0,14,31,46,21,49,91,70,161,5140
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus castoreus,1,30,43,30,22,62,104,84,188,5047
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus constellatus,2,31,52,37,54,85,122,139,261,4793
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus criceti,0,42,72,50,44,94,164,138,302,4666
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus cristatus,2,13,41,40,38,61,96,99,195,5021
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus dentisani,0,20,13,8,40,23,41,63,104,5335
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus devriesei,1,36,48,60,52,86,145,138,283,4731
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus didelphis,1,26,46,56,58,101,129,159,288,4716
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus downei,0,15,18,10,11,17,43,28,71,5428
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus dysgalactiae,1,72,93,88,101,193,254,294,548,3855
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus entericus,0,62,65,91,70,128,218,198,416,4290
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus equi,1,86,110,149,163,216,346,379,725,3363
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus equinus,2,109,156,144,173,254,411,427,838,3108
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ferus,0,32,72,73,48,105,177,153,330,4565
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gallolyticus,0,86,96,85,155,201,267,356,623,3629
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus henryi,1,79,71,100,108,161,251,269,520,3957
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus hyovaginalis,0,20,38,37,26,55,95,81,176,5094
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ictaluri,3,43,70,62,50,95,178,145,323,4588
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus infantarius,0,22,28,26,25,35,76,60,136,5232
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus infantis,7,64,94,90,126,199,255,325,580,3753
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus iniae,2,73,89,76,97,121,240,218,458,4149
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus intermedius,2,48,99,82,102,144,231,246,477,4103
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus lutetiensis,0,26,30,47,32,65,103,97,200,5006
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus macedonicus,2,5,12,16,22,40,35,62,97,5359
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus marimammalium,0,37,63,71,70,108,171,178,349,4504
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus massiliensis,0,59,54,69,76,101,182,177,359,4468
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus merionis,0,53,76,81,112,133,210,245,455,4167
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus minor,2,63,74,98,94,187,237,281,518,3966
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,9,263,392,398,357,672,1062,1029,2091,1824
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,4,176,180,239,226,332,599,558,1157,2593
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oligofermentans,0,22,31,25,26,51,78,77,155,5161
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,5,86,132,135,103,216,358,319,677,3482
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus orisratti,1,53,46,45,57,92,145,149,294,4693
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ovis,2,54,75,71,55,98,202,153,355,4482
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,2,99,124,165,185,256,390,441,831,3123
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parauberis,2,82,111,98,144,178,293,322,615,3655
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus,0,12,16,15,21,44,43,65,108,5320
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus peroris,2,17,18,26,21,47,63,68,131,5251
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus plurextorum,0,37,57,65,70,107,159,177,336,4550
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,3,165,279,274,312,474,721,786,1507,2232
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus porci,1,45,91,72,69,113,209,182,391,4367
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus porcinus,0,30,50,66,57,90,146,147,293,4696
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,0,21,40,44,44,77,105,121,226,4907
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudoporcinus,1,20,37,73,56,70,131,126,257,4809
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes,2,86,134,143,137,219,365,356,721,3372
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ratti,0,32,61,54,46,117,147,163,310,4641
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,4,84,147,111,133,216,346,349,695,3431
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,6,167,212,292,336,449,677,785,1462,2264
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sobrinus,4,120,145,171,135,252,440,387,827,3127
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 2_1_36FAA,1,33,37,43,47,70,114,117,231,4889
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. AC15,0,1,4,2,0,3,7,3,10,5603
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. ACS2,0,6,12,16,11,16,34,27,61,5451
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. AS14,1,20,32,28,32,33,81,65,146,5188
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. AS20,0,8,12,12,18,20,32,38,70,5432
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. BS29a,0,2,0,0,0,3,2,3,5,5636
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. BS35b,1,6,4,7,6,14,18,20,38,5511
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. C150,0,19,26,34,31,38,79,69,148,5182
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. C300,1,5,12,5,4,21,23,25,48,5488
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. CM6,0,4,11,7,4,9,22,13,35,5520
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. CM7,0,0,2,2,2,7,4,9,13,5583
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. F0441,0,10,16,17,8,21,43,29,72,5426
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. F0442,0,26,29,31,23,41,86,64,150,5174
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD1S,0,6,7,4,5,10,17,15,32,5527
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD2S,0,0,1,1,1,2,2,3,5,5637
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD3S,0,4,6,1,34,22,11,56,67,5436
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD4S,1,2,5,8,4,12,16,16,32,5528
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD5S,0,3,0,1,2,2,4,4,8,5614
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD6S,0,4,9,4,6,9,17,15,32,5529
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HPH0090,1,9,12,23,15,23,45,38,83,5396
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HSISB1,0,5,6,6,8,7,17,15,32,5530
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HSISM1,1,7,22,13,22,40,43,62,105,5330
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HSISS1,0,0,3,2,2,2,5,4,9,5611
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HSISS2,0,3,11,6,21,16,20,37,57,5467
